-0.124498;-0.995988;10.141.838
0.000000;-0.986411;10.151.415
0.047884;-0.967257;9.883.265
0.114922;-0.957681;9.749.189
0.134075;-0.967257;9.787.497
0.038307;-0.957681;9.969.456
-0.028730;-0.986411;10.017.340
-0.009577;-0.938527;10.046.070
0.057461;-0.957681;9.854.534
0.134075;-0.976834;9.739.613
0.124498;-0.967257;9.701.305
0.057461;-0.967257;9.844.957
-0.019154;-0.976834;9.902.418
-0.067038;-0.967257;9.988.609
-0.067038;-0.986411;10.017.340
-0.009577;-0.976834;9.911.995
0.038307;-0.957681;9.873.688
0.105345;-0.976834;9.844.957
0.095768;-0.967257;9.854.534
0.086191;-0.967257;9.892.841
0.086191;-0.976834;9.959.879
0.076614;-0.967257;9.979.033
0.009577;-0.986411;9.998.186
-0.028730;-0.986411;9.998.186
-0.047884;-1.005.565;9.988.609
0.047884;-0.995988;9.950.302
0.067038;-0.995988;9.931.149
0.019154;-0.986411;9.940.725
0.028730;-0.986411;9.959.879
0.057461;-0.986411;9.911.995
0.028730;-0.967257;9.816.227
0.067038;-0.986411;9.739.613
0.095768;-0.995988;9.787.497
0.086191;-0.967257;9.835.381
-0.028730;-0.995988;9.940.725
-0.067038;-0.976834;9.979.033
-0.057461;-0.986411;9.969.456
0.000000;-0.976834;9.959.879
0.057461;-0.967257;9.883.265
0.038307;-0.995988;9.864.111
0.047884;-0.976834;9.854.534
0.114922;-0.986411;9.797.073
0.105345;-0.976834;9.777.920
0.095768;-0.995988;9.797.073
0.086191;-0.986411;9.797.073
0.028730;-1.015.141;9.835.381
-0.028730;-1.024.718;9.883.265
-0.038307;-1.034.295;9.883.265
0.000000;-1.015.141;10.026.917
0.009577;-0.995988;10.017.340
0.009577;-1.005.565;10.055.647
0.019154;-1.015.141;9.998.186
0.028730;-0.995988;9.921.572
0.076614;-1.005.565;9.911.995
0.124498;-1.005.565;9.911.995
0.038307;-0.986411;9.854.534
0.009577;-1.015.141;9.844.957
0.047884;-1.015.141;9.921.572
0.095768;-1.005.565;9.998.186
0.057461;-1.005.565;9.969.456
-0.009577;-1.024.718;9.969.456
-0.067038;-1.015.141;10.007.763
-0.038307;-1.024.718;10.036.493
0.028730;-1.015.141;10.026.917
0.076614;-1.034.295;9.969.456
0.124498;-1.034.295;9.892.841
0.067038;-1.005.565;9.825.804
0.076614;-1.005.565;9.844.957
0.105345;-1.005.565;9.892.841
0.076614;-0.995988;9.854.534
0.000000;-1.015.141;9.864.111
-0.076614;-1.043.872;9.883.265
-0.057461;-1.034.295;9.873.688
0.019154;-1.015.141;9.959.879
0.047884;-1.043.872;9.969.456
0.038307;-0.995988;9.988.609
0.000000;-1.015.141;9.940.725
0.105345;-1.005.565;9.720.459
0.143652;-0.986411;9.710.882
0.114922;-1.005.565;9.701.305
0.057461;-1.024.718;9.749.189
0.095768;-1.005.565;9.835.381
0.162806;-0.995988;9.797.073
0.220267;-1.005.565;9.758.766
0.172383;-1.024.718;9.854.534
-0.229843;-1.063.026;10.285.490
0.383072;-1.321.599;15.514.427
-1.388.637;-1.197.101;12.066.776
0.670376;-1.158.794;15.581.465
0.162806;-1.187.524;13.081.918
0.450110;-1.359.907;14.001.291
-0.383072;-1.063.026;12.133.814
-0.258574;-1.177.947;12.373.235
-0.153229;-0.833182;8.944.737
0.938527;-0.689530;10.362.105
0.478840;-0.383072;5.602.432
-0.565032;-0.641646;5.219.360
-0.344765;-0.507571;8.303.091
-1.072.602;-0.363919;3.466.804
0.000000;-0.105345;2.796.427
0.900220;-0.220267;6.301.539
0.316035;-0.258574;3.811.569
-0.392649;0.057461;3.083.732
-0.373495;-0.229843;5.382.165
-0.766145;-0.411803;5.267.244
-0.057461;-0.555455;7.163.452
0.833182;-0.354342;7.115.568
0.067038;-0.833182;9.682.152
0.067038;-0.842759;9.682.152
-0.536301;-0.890643;10.860.099
-0.344765;-0.909797;10.917.560
0.105345;-0.986411;12.095.507
0.612916;-1.216.254;14.451.402
0.497994;-1.197.101;14.451.402
0.057461;-1.139.640;14.106.636
-0.354342;-1.244.985;14.949.395
-0.287304;-1.379.060;16.309.301
0.162806;-1.302.446;15.236.700
0.651223;-1.101.333;14.767.436
0.325611;-1.244.985;15.073.894
-0.153229;-1.302.446;14.422.671
-0.402226;-1.187.524;13.350.069
-0.095768;-0.919373;11.453.861
