time_s,acc_base_ms2,acc_tip_ms2
0,0.551130416750959,-0.194510975810031
0.0009765625,0.646077576041273,0.204376837281247
0.001953125,0.735769036173872,0.589668592480679
0.0029296875,0.809422376513532,1.00056656268026
0.00390625,0.877896132826856,1.42172726061728
0.0048828125,0.945225241541914,1.88406356242086
0.005859375,1.0161242512465,2.35492678549673
0.0068359375,1.071541908145,2.79707761671927
0.0078125,1.1168049601317,3.22632213499929
0.0087890625,1.1362221268416,3.62279315855887
0.009765625,1.14560473239427,3.98412605193045
0.0107421875,1.14882660186296,4.2972278204241
0.01171875,1.15015006339555,4.57161470320608
0.0126953125,1.13792777335649,4.84610505965139
0.013671875,1.11412644660478,5.11810966399099
0.0146484375,1.08389711654191,5.39714809325125
0.015625,1.05556547915941,5.68867774870779
0.0166015625,1.02751636779313,5.94688220885183
0.017578125,0.994036975264601,6.2026609983721
0.0185546875,0.947813036799482,6.40747257140066
0.01953125,0.891644540190748,6.52291007903006
0.0205078125,0.832506957411817,6.63619562056448
0.021484375,0.783887567877821,6.68158336546804
0.0224609375,0.752889337897352,6.58084865477469
0.0234375,0.736949088931135,6.42924781706717
0.0244140625,0.719897153735212,6.27040811446096
0.025390625,0.705017986655287,6.06749626067068
0.0263671875,0.693855944037489,5.86972900298025
0.02734375,0.688928189635328,5.68186279204275
0.0283203125,0.687265637278608,5.47236915495779
0.029296875,0.693109515070967,5.25144763853933
0.0302734375,0.693124058604292,5.00059648421194
0.03125,0.694784584403089,4.70638509657766
0.0322265625,0.703864934802107,4.38290782835867
0.033203125,0.723360481619886,4.01671071913626
0.0341796875,0.750788691401533,3.59391089346792
0.03515625,0.774993541598371,3.15413590338614
0.0361328125,0.780735316634229,2.72009154227163
0.037109375,0.778521659731916,2.30696435835745
0.0380859375,0.769106092810682,1.89026053812887
0.0390625,0.748346510291151,1.46280129816916
0.0400390625,0.711603823065809,1.05281921294119
0.041015625,0.670348766207746,0.640301963356991
0.0419921875,0.620549145102552,0.202690547374745
0.04296875,0.563743892073683,-0.222296828361492
0.0439453125,0.501967492461256,-0.656168857546787
0.044921875,0.439520898222975,-1.10693756672953
0.0458984375,0.356094959139875,-1.53816703888987
0.046875,0.269091310858778,-1.97061101529215
0.0478515625,0.15883700823789,-2.43086437317942
0.048828125,0.0564231415689505,-2.8214884195051
0.0498046875,-0.045115810871073,-3.19820956322763
0.05078125,-0.165095341443964,-3.56845168206308
0.0517578125,-0.279826817154833,-3.84275893303965
0.052734375,-0.371326145768114,-4.1115389260969
0.0537109375,-0.467819896578737,-4.38232235047434
0.0546875,-0.563427207112261,-4.57942251298044
0.0556640625,-0.663098511338183,-4.79365448090647
0.056640625,-0.743552026390978,-5.01127246949289
0.0576171875,-0.821382996678301,-5.20690635773752
0.05859375,-0.874321577191302,-5.39582590195749
0.0595703125,-0.908106860756823,-5.55383972260569
0.060546875,-0.957568583130785,-5.65048698517893
0.0615234375,-1.00158303701872,-5.70353893372629
0.0625,-1.00848984444136,-5.71744255158518
0.0634765625,-0.997340914845415,-5.66448358628366
0.064453125,-0.974625227093645,-5.55628494355295
0.0654296875,-0.956685421109148,-5.43255142304514
0.06640625,-0.933830496907183,-5.28167013260935
0.0673828125,-0.914321837067553,-5.11860660645578
0.068359375,-0.867571529984423,-4.96484951111887
0.0693359375,-0.80702000582213,-4.80711225602243
0.0703125,-0.750309881806322,-4.62749532792185
0.0712890625,-0.691828426957079,-4.42570261094187
0.072265625,-0.635260877251574,-4.1847434434614
0.0732421875,-0.577152964711138,-3.87185768220041
0.07421875,-0.512096640706011,-3.51704029175852
0.0751953125,-0.445560482382723,-3.15430239770029
0.076171875,-0.413172301888415,-2.771440783473
0.0771484375,-0.393737611412951,-2.35757092568491
0.078125,-0.378167179465243,-1.9796584043226
0.0791015625,-0.358699199795672,-1.61257115933512
0.080078125,-0.331140366435,-1.2607041988096
0.0810546875,-0.299830344557711,-0.924377838107089
0.08203125,-0.292723205923983,-0.520967582198123
0.0830078125,-0.30842181766028,-0.114571833940486
0.083984375,-0.33596402132506,0.24539162781622
0.0849609375,-0.366759625315615,0.652704974679013
0.0859375,-0.400663432717272,1.04747172263052
0.0869140625,-0.430948224902102,1.40842994120504
0.087890625,-0.47557002031798,1.79523309138205
0.0888671875,-0.521168348431536,2.15061064627554
0.08984375,-0.557061967492052,2.48652168181326
0.0908203125,-0.571553644776293,2.82021685507681
0.091796875,-0.596090373635241,3.1073126402178
0.0927734375,-0.619733271241137,3.34749575522329
0.09375,-0.654639479756304,3.55173488524344
0.0947265625,-0.687257823586413,3.72299452689077
0.095703125,-0.706642863392779,3.85974570181753
0.0966796875,-0.700274941563555,3.98659177687552
0.09765625,-0.688918051361986,4.12283750441458
0.0986328125,-0.669328329205462,4.25629039671804
0.099609375,-0.652228650689074,4.37166400816824
0.1005859375,-0.624395188927599,4.45723482039358
0.1015625,-0.582870123028704,4.48676677611258
0.1025390625,-0.525709626316973,4.43949647810843
0.103515625,-0.467497614264437,4.33586355116751
0.1044921875,-0.408961293339678,4.18624587920096
0.10546875,-0.353506681561419,4.00118633177664
0.1064453125,-0.291698095440813,3.81985660460379
0.107421875,-0.22494032704825,3.64416929152395
0.1083984375,-0.141869765758463,3.45507570174124
0.109375,-0.0721822279095137,3.25900002386953
0.1103515625,-0.0206519915312016,3.05278654959585
0.111328125,0.0271872681975878,2.80190106299307
0.1123046875,0.0799557370543993,2.51135083105948
0.11328125,0.136946189165167,2.23170157339956
0.1142578125,0.197685780882887,1.90410467055227
0.115234375,0.240070077538542,1.53874059584524
0.1162109375,0.274510773778013,1.22109301951315
0.1171875,0.314676525950483,0.877925297287961
0.1181640625,0.361826035141996,0.510185202626248
0.119140625,0.404706182837538,0.157150497702618
0.1201171875,0.443412247061781,-0.214599275918941
0.12109375,0.466088685154966,-0.57334057423685
0.1220703125,0.480554255604795,-0.877793768378238
0.123046875,0.494929554820112,-1.18306104275797
0.1240234375,0.515693607688001,-1.47179905507181
0.125,0.533035042643598,-1.72275392148111
0.1259765625,0.551732781291059,-1.99365929696176
0.126953125,0.575223985076002,-2.28840116593454
0.1279296875,0.597694161295942,-2.57424739930246
0.12890625,0.62882119691377,-2.85640887353037
0.1298828125,0.669034781813673,-3.12794736954782
0.130859375,0.704930248618177,-3.34126309487436
0.1318359375,0.735070112109236,-3.48764375779245
0.1328125,0.763393643260053,-3.59163025948618
0.1337890625,0.782899859309248,-3.64435009095285
0.134765625,0.802331688761762,-3.66554264161203
0.1357421875,0.827790084242872,-3.69164613816355
0.13671875,0.852367165446333,-3.70504883858774
0.1376953125,0.875476422667555,-3.70624879929636
0.138671875,0.897257569193891,-3.7004700097761
0.1396484375,0.913305285334638,-3.65335969063852
0.140625,0.920425536990217,-3.55832795235727
0.1416015625,0.92390895164018,-3.43664602372263
0.142578125,0.911429229140333,-3.27422718140696
0.1435546875,0.880414429068617,-3.07068804833506
0.14453125,0.838190558314375,-2.85477451417063
0.1455078125,0.783763351798109,-2.60380105111216
0.146484375,0.716926458239607,-2.34194568726633
0.1474609375,0.650052848219923,-2.04715756508921
0.1484375,0.576273801684431,-1.69888631436441
0.1494140625,0.476861539244703,-1.4042452964506
0.150390625,0.368127318978361,-1.10606412026499
0.1513671875,0.256405088067106,-0.773337105246524
0.15234375,0.136353510379843,-0.497969875069598
0.1533203125,0.0120794437304652,-0.187102327080707
0.154296875,-0.131498006224581,0.0790260341444213
0.1552734375,-0.285768297553011,0.382730534342786
0.15625,-0.435214695572802,0.791094144848843
0.1572265625,-0.572307464718767,1.11051567461874
0.158203125,-0.704623756051012,1.43257268336203
0.1591796875,-0.829611954331347,1.8085815515795
0.16015625,-0.945995208859392,2.07148762610342
0.1611328125,-1.05779802525038,2.31190439131643
0.162109375,-1.15829086029524,2.54333325293448
0.1630859375,-1.24438130581374,2.66961618330862
0.1640625,-1.32716560089583,2.81467123892691
0.1650390625,-1.40802609646315,2.98580833342459
0.166015625,-1.47372090542311,3.08903094199087
0.1669921875,-1.51861679279799,3.21194907095816
0.16796875,-1.54015159332747,3.33120652106192
0.1689453125,-1.53870653831954,3.37897964384939
0.169921875,-1.51864719116683,3.42201920416739
0.1708984375,-1.48566639149184,3.42782541182425
0.171875,-1.43963992321486,3.35827275183584
0.1728515625,-1.38424253189559,3.28012176421072
0.173828125,-1.32241701805586,3.16400714781668
0.1748046875,-1.25570642673964,2.99385400679495
0.17578125,-1.18779301369185,2.81869359877493
0.1767578125,-1.11510705673689,2.6097712126055
0.177734375,-1.03507208549971,2.36902876761343
0.1787109375,-0.94443136179442,2.13392182257559
0.1796875,-0.837736007809588,1.88232167628195
0.1806640625,-0.712355193734118,1.61780222323324
0.181640625,-0.601283607125231,1.37354894545462
0.1826171875,-0.51822685921187,1.13748200800802
0.18359375,-0.444802221894213,0.842797538308163
0.1845703125,-0.390732673048922,0.517061194447537
0.185546875,-0.342562315106341,0.169489150909444
0.1865234375,-0.303952005743929,-0.189564401241283
0.1875,-0.264638450980135,-0.565479794474582
0.1884765625,-0.233994093775698,-0.95777992341135
0.189453125,-0.192518618941256,-1.28009847733591
0.1904296875,-0.138038155674883,-1.58916834923838
