0.450110;0.124498;10.409.989
0.411803;0.124498;10.467.450
0.402226;0.105345;10.505.757
0.402226;0.114922;10.218.452
0.373495;0.134075;10.007.763
0.373495;0.134075;9.787.497
0.363919;0.124498;9.500.193
0.325611;0.124498;9.366.117
0.430956;0.095768;9.509.769
0.421380;0.114922;9.528.923
0.344765;0.095768;9.873.688
0.363919;0.124498;10.141.838
0.354342;0.114922;10.275.913
0.363919;0.134075;10.467.450
0.392649;0.114922;10.390.836
0.373495;0.124498;10.323.798
0.363919;0.124498;10.007.763
0.363919;0.114922;9.825.804
0.383072;0.105345;9.643.845
0.335188;0.095768;9.634.268
0.383072;0.124498;9.624.691
0.411803;0.114922;9.682.152
0.411803;0.095768;9.787.497
0.402226;0.124498;10.093.954
0.392649;0.114922;10.228.029
0.402226;0.124498;10.237.606
0.383072;0.105345;10.285.490
0.354342;0.105345;10.132.261
0.363919;0.143652;10.046.070
0.373495;0.114922;9.864.111
0.402226;0.114922;9.758.766
0.373495;0.114922;9.672.575
0.354342;0.143652;9.710.882
0.354342;0.134075;9.701.305
0.325611;0.124498;9.911.995
0.354342;0.134075;10.026.917
0.373495;0.143652;10.170.568
0.430956;0.162806;10.295.067
0.383072;0.124498;10.247.183
0.363919;0.124498;10.132.261
0.411803;0.114922;10.017.340
0.402226;0.124498;9.902.418
0.383072;0.114922;9.758.766
0.363919;0.105345;9.730.036
0.344765;0.114922;9.701.305
0.392649;0.124498;9.787.497
0.392649;0.134075;10.026.917
0.402226;0.114922;10.132.261
0.421380;0.105345;10.228.029
0.354342;0.124498;10.151.415
0.354342;0.124498;10.074.800
0.363919;0.095768;9.959.879
0.373495;0.134075;9.806.650
0.373495;0.114922;9.720.459
0.402226;0.124498;9.825.804
0.373495;0.114922;9.931.149
0.402226;0.134075;10.055.647
0.411803;0.134075;10.132.261
0.383072;0.114922;10.160.992
0.392649;0.134075;10.103.531
0.402226;0.143652;9.940.725
0.392649;0.143652;9.873.688
0.383072;0.114922;9.825.804
0.392649;0.105345;9.844.957
0.363919;0.105345;9.883.265
0.335188;0.124498;9.911.995
0.392649;0.105345;9.988.609
0.354342;0.124498;9.969.456
0.363919;0.105345;10.055.647
0.402226;0.124498;10.084.377
0.402226;0.134075;10.065.224
0.392649;0.134075;10.074.800
0.411803;0.134075;10.093.954
0.373495;0.105345;9.940.725
0.402226;0.095768;9.873.688
0.392649;0.105345;9.864.111
0.373495;0.124498;9.777.920
0.402226;0.105345;9.835.381
0.383072;0.124498;9.844.957
0.411803;0.114922;9.959.879
0.392649;0.124498;10.026.917
0.392649;0.114922;10.093.954
0.430956;0.095768;10.141.838
0.363919;0.134075;10.132.261
0.363919;0.124498;10.113.108
0.344765;0.105345;10.036.493
0.363919;0.095768;9.883.265
0.344765;0.134075;9.787.497
0.354342;0.105345;9.768.343
0.383072;0.134075;9.825.804
0.383072;0.114922;9.825.804
0.421380;0.143652;9.950.302
0.383072;0.114922;10.074.800
0.383072;0.134075;10.103.531
0.363919;0.114922;10.084.377
0.363919;0.114922;10.074.800
0.383072;0.124498;10.046.070
0.392649;0.114922;9.998.186
0.411803;0.143652;9.940.725
0.383072;0.114922;9.931.149
0.392649;0.134075;9.911.995
0.373495;0.114922;9.892.841
0.363919;0.114922;9.864.111
0.363919;0.114922;9.911.995
0.402226;0.124498;9.940.725
0.363919;0.153229;10.046.070
0.383072;0.124498;10.074.800
0.383072;0.114922;10.084.377
0.392649;0.114922;10.074.800
0.354342;0.143652;9.998.186
0.402226;0.105345;9.931.149
0.402226;0.114922;9.921.572
0.363919;0.095768;9.844.957
0.344765;0.086191;9.844.957
0.411803;0.114922;9.883.265
0.373495;0.105345;9.940.725
0.392649;0.124498;10.065.224
0.402226;0.124498;10.084.377
0.383072;0.114922;10.046.070
0.373495;0.124498;10.017.340
0.373495;0.124498;9.959.879
0.354342;0.105345;9.921.572
0.363919;0.105345;9.892.841
0.373495;0.105345;9.902.418
0.354342;0.114922;9.969.456
0.373495;0.134075;9.988.609
0.392649;0.114922;10.017.340
0.373495;0.134075;9.998.186
0.354342;0.114922;9.969.456
0.354342;0.134075;9.931.149
0.373495;0.124498;9.892.841
0.383072;0.114922;9.911.995
0.402226;0.114922;9.950.302
0.392649;0.134075;9.998.186
0.402226;0.114922;9.979.033
0.402226;0.105345;10.026.917
0.373495;0.105345;9.988.609
0.383072;0.124498;10.017.340
0.354342;0.134075;9.969.456
0.344765;0.095768;9.911.995
0.363919;0.134075;9.950.302
0.383072;0.105345;9.979.033
0.383072;0.124498;9.950.302
0.373495;0.114922;9.959.879
0.383072;0.114922;9.998.186
0.354342;0.105345;10.007.763
0.354342;0.114922;9.979.033
0.402226;0.134075;9.979.033
0.363919;0.114922;9.940.725
0.344765;0.086191;9.902.418
