0.440533;0.143652;10.180.145
0.354342;0.105345;9.691.729
0.373495;0.114922;9.605.537
0.363919;0.086191;9.902.418
0.325611;0.095768;10.170.568
0.383072;0.114922;10.208.876
0.354342;0.114922;9.864.111
0.316035;0.095768;9.730.036
0.354342;0.076614;9.825.804
0.363919;0.105345;10.160.992
0.373495;0.105345;10.189.722
0.411803;0.105345;10.046.070
0.363919;0.105345;9.844.957
0.373495;0.124498;9.825.804
0.411803;0.095768;10.065.224
0.373495;0.095768;10.170.568
0.373495;0.105345;10.007.763
0.383072;0.124498;9.825.804
0.363919;0.086191;9.768.343
0.383072;0.105345;10.055.647
0.392649;0.114922;10.180.145
0.354342;0.105345;10.151.415
0.373495;0.105345;9.758.766
0.354342;0.114922;9.873.688
0.373495;0.114922;10.065.224
0.383072;0.114922;10.151.415
0.344765;0.114922;9.969.456
0.354342;0.114922;9.902.418
0.392649;0.114922;10.074.800
0.402226;0.114922;10.141.838
0.392649;0.134075;10.084.377
0.354342;0.105345;9.825.804
0.363919;0.105345;9.940.725
0.373495;0.114922;10.122.684
0.354342;0.095768;10.055.647
0.354342;0.076614;9.940.725
0.344765;0.086191;9.797.073
0.363919;0.105345;10.074.800
0.383072;0.095768;10.141.838
0.363919;0.095768;9.940.725
0.373495;0.105345;9.806.650
0.402226;0.095768;9.835.381
0.383072;0.095768;10.074.800
0.373495;0.124498;10.122.684
0.383072;0.114922;9.931.149
0.373495;0.105345;9.835.381
0.363919;0.114922;9.959.879
0.373495;0.105345;10.093.954
0.373495;0.124498;9.998.186
0.363919;0.114922;9.883.265
0.363919;0.076614;9.864.111
0.363919;0.114922;9.979.033
0.373495;0.105345;10.113.108
0.383072;0.124498;10.103.531
0.354342;0.095768;9.998.186
0.363919;0.114922;9.873.688
0.344765;0.095768;9.892.841
0.373495;0.105345;10.026.917
0.363919;0.095768;10.113.108
0.363919;0.076614;9.988.609
0.354342;0.086191;9.902.418
0.363919;0.105345;9.864.111
0.383072;0.086191;10.017.340
0.383072;0.095768;10.074.800
0.373495;0.105345;9.873.688
0.363919;0.086191;9.854.534
0.363919;0.095768;9.892.841
0.354342;0.086191;10.084.377
0.383072;0.086191;10.093.954
0.383072;0.105345;9.979.033
0.354342;0.095768;9.873.688
0.363919;0.114922;9.931.149
0.344765;0.105345;10.026.917
0.373495;0.114922;9.950.302
0.354342;0.105345;9.911.995
0.354342;0.114922;9.864.111
0.392649;0.105345;10.046.070
0.373495;0.095768;10.103.531
0.383072;0.114922;10.036.493
0.383072;0.114922;9.864.111
0.363919;0.105345;9.873.688
0.383072;0.105345;9.931.149
0.383072;0.105345;10.017.340
0.354342;0.095768;10.055.647
0.373495;0.076614;9.959.879
0.383072;0.086191;9.854.534
0.363919;0.114922;9.864.111
0.373495;0.105345;10.074.800
0.373495;0.105345;10.074.800
0.383072;0.114922;10.017.340
0.354342;0.095768;9.873.688
0.373495;0.095768;9.864.111
0.373495;0.095768;9.969.456
0.363919;0.105345;10.055.647
0.363919;0.095768;10.007.763
0.373495;0.114922;9.921.572
0.373495;0.086191;9.883.265
0.354342;0.134075;9.979.033
0.373495;0.114922;10.084.377
0.354342;0.095768;9.902.418
0.373495;0.076614;9.902.418
0.383072;0.095768;9.979.033
0.373495;0.095768;9.998.186
0.363919;0.114922;9.931.149
0.373495;0.124498;9.931.149
0.383072;0.095768;9.979.033
0.383072;0.105345;10.074.800
0.354342;0.095768;10.007.763
0.344765;0.114922;9.921.572
0.354342;0.114922;9.883.265
0.363919;0.086191;9.921.572
0.373495;0.105345;10.026.917
0.354342;0.124498;10.046.070
0.354342;0.105345;9.988.609
0.354342;0.105345;9.902.418
0.373495;0.124498;9.940.725
0.363919;0.086191;9.988.609
0.363919;0.095768;10.036.493
0.363919;0.086191;9.969.456
0.354342;0.095768;9.911.995
0.373495;0.086191;10.017.340
0.354342;0.086191;10.046.070
0.373495;0.086191;10.017.340
0.383072;0.114922;9.902.418
0.354342;0.124498;9.921.572
0.363919;0.076614;9.950.302
0.363919;0.105345;10.026.917
0.373495;0.095768;10.017.340
0.344765;0.076614;9.959.879
0.354342;0.086191;9.911.995
0.373495;0.095768;9.931.149
0.354342;0.095768;10.017.340
0.383072;0.124498;10.046.070
0.373495;0.105345;10.017.340
0.363919;0.095768;9.911.995
0.383072;0.105345;9.921.572
0.363919;0.105345;9.969.456
0.383072;0.114922;10.026.917
0.363919;0.124498;10.007.763
0.373495;0.095768;9.950.302
0.363919;0.095768;9.921.572
0.354342;0.124498;9.959.879
0.363919;0.134075;10.017.340
0.373495;0.114922;10.017.340
0.363919;0.105345;9.940.725
0.335188;0.095768;9.911.995
0.373495;0.114922;9.950.302
0.373495;0.124498;10.017.340
0.373495;0.124498;10.017.340
0.363919;0.095768;9.988.609
0.373495;0.095768;9.931.149
0.373495;0.105345;9.950.302
0.363919;0.076614;9.998.186
0.383072;0.086191;9.998.186
0.373495;0.095768;9.950.302
0.383072;0.086191;9.911.995
0.373495;0.095768;9.988.609
0.363919;0.095768;9.998.186
0.373495;0.105345;10.017.340
0.363919;0.095768;9.950.302
0.373495;0.114922;9.950.302
0.344765;0.095768;9.969.456
0.363919;0.105345;9.988.609
0.363919;0.086191;10.017.340
0.354342;0.105345;9.988.609
0.354342;0.105345;9.940.725
0.344765;0.105345;9.969.456
0.373495;0.086191;10.026.917
0.363919;0.124498;9.950.302
0.335188;0.114922;9.921.572
0.392649;0.105345;9.969.456
0.373495;0.095768;10.007.763
0.363919;0.105345;10.017.340
0.373495;0.105345;9.931.149
0.383072;0.114922;9.959.879
0.383072;0.105345;9.998.186
0.363919;0.086191;10.017.340
0.373495;0.095768;9.979.033
0.363919;0.095768;9.931.149
0.363919;0.086191;9.921.572
