0.134075;-0.191536;10.017.340
0.210690;-0.239420;10.122.684
0.239420;-0.210690;10.046.070
0.258574;-0.201113;9.950.302
0.325611;-0.210690;9.979.033
0.296881;-0.172383;9.979.033
0.287304;-0.181959;9.931.149
0.287304;-0.172383;9.979.033
0.287304;-0.172383;9.959.879
0.210690;-0.162806;9.940.725
0.229843;-0.134075;9.969.456
0.306458;-0.153229;9.969.456
0.277727;-0.201113;9.911.995
0.306458;-0.134075;9.911.995
0.306458;-0.191536;9.959.879
0.296881;-0.172383;9.959.879
0.239420;-0.153229;9.979.033
0.239420;-0.191536;10.017.340
0.201113;-0.181959;10.007.763
0.201113;-0.172383;10.026.917
0.220267;-0.191536;10.007.763
0.277727;-0.181959;9.998.186
0.296881;-0.181959;9.950.302
0.316035;-0.210690;9.940.725
0.277727;-0.172383;9.969.456
0.248997;-0.201113;9.931.149
0.229843;-0.201113;9.931.149
0.248997;-0.220267;9.911.995
0.277727;-0.220267;9.931.149
0.277727;-0.210690;9.979.033
0.239420;-0.239420;9.950.302
0.239420;-0.220267;9.979.033
0.268151;-0.220267;9.969.456
0.277727;-0.210690;9.969.456
0.277727;-0.191536;9.979.033
0.220267;-0.191536;10.017.340
0.248997;-0.210690;9.959.879
0.306458;-0.181959;9.940.725
0.316035;-0.181959;9.940.725
0.335188;-0.191536;9.940.725
0.239420;-0.172383;9.950.302
0.201113;-0.191536;9.998.186
0.229843;-0.172383;10.036.493
0.277727;-0.191536;9.998.186
0.287304;-0.181959;10.017.340
0.258574;-0.181959;10.007.763
0.229843;-0.172383;9.950.302
0.296881;-0.172383;10.017.340
0.268151;-0.162806;9.998.186
0.268151;-0.181959;9.921.572
0.306458;-0.153229;9.931.149
0.258574;-0.191536;9.950.302
0.239420;-0.191536;9.931.149
0.258574;-0.172383;9.979.033
0.335188;-0.210690;9.979.033
0.296881;-0.201113;9.969.456
0.268151;-0.191536;10.007.763
0.210690;-0.201113;10.017.340
0.210690;-0.210690;9.998.186
0.229843;-0.229843;10.007.763
0.191536;-0.210690;9.931.149
0.373495;-0.201113;9.940.725
0.335188;-0.229843;9.892.841
0.306458;-0.191536;9.931.149
0.201113;-0.220267;9.998.186
0.220267;-0.201113;10.017.340
0.248997;-0.201113;10.017.340
0.287304;-0.191536;9.969.456
0.306458;-0.181959;9.979.033
0.287304;-0.181959;10.007.763
0.248997;-0.191536;10.026.917
0.143652;-0.162806;10.036.493
0.086191;-0.220267;10.113.108
0.248997;-0.181959;10.275.913
0.316035;-0.172383;10.505.757
0.469264;-0.210690;10.869.676
0.593762;-0.229843;11.329.363
0.766145;-0.450110;16.893.488
0.976834;-0.191536;17.678.785
-0.565032;-0.938527;17.879.898
-1.091.756;-0.038307;13.915.100
0.670376;-0.210690;7.105.990
1.541.866;0.622492;2.796.427
1.292.869;0.239420;1.292.869
-0.842759;0.459687;-1.340.753
-1.187.524;0.373495;0.057461
-0.708684;0.660800;1.436.521
0.593762;-0.162806;5.171.476
1.331.176;-0.143652;12.258.312
0.727837;-0.632069;15.964.537
-0.248997;-0.430956;18.195.932
0.000000;-0.545878;19.603.724
0.612916;-0.766145;19.603.724
1.168.370;-0.699107;18.847.157
0.392649;-0.517148;12.574.347
-0.268151;-0.047884;8.427.590
-0.497994;0.220267;4.979.939
-0.363919;0.201113;2.221.819
0.603339;0.469264;-0.708684
0.507571;0.670376;-0.699107
0.258574;0.440533;0.756568
-0.181959;0.306458;6.531.382
0.086191;-0.268151;10.582.372
0.478840;-0.296881;13.962.984
0.679953;-0.402226;17.171.215
0.450110;-0.555455;19.603.724
0.239420;-0.689530;19.603.724
0.277727;-0.488417;19.258.959
0.430956;-0.478840;14.049.175
0.402226;-0.009577;10.275.913
0.114922;0.000000;6.914.454
-0.028730;0.469264;1.053.449
0.134075;0.526724;-0.229843
0.316035;0.622492;-0.727837
0.440533;0.430956;0.392649
-0.038307;0.201113;5.228.937
-0.067038;-0.105345;8.734.048
0.124498;-0.143652;12.152.967
0.852336;-0.526724;18.157.625
0.775721;-0.565032;19.594.147
0.440533;-0.670376;19.603.724
0.019154;-0.565032;19.498.379
0.038307;-0.411803;15.294.161
0.507571;-0.220267;12.018.892
0.622492;0.172383;5.190.629
0.201113;0.306458;2.557.007
-0.344765;0.392649;0.574608
-0.450110;0.497994;-0.229843
0.383072;0.440533;1.599.327
0.804452;0.220267;4.098.873
0.775721;0.114922;7.144.298
0.354342;-0.057461;10.563.218
-0.258574;-0.430956;16.615.759
0.019154;-0.536301;18.789.696
0.603339;-0.565032;19.603.724
0.919373;-0.545878;18.569.427
0.450110;-0.411803;16.299.725
-0.067038;-0.363919;13.436.260
-0.124498;0.057461;6.876.147
0.268151;0.239420;4.050.989
0.651223;0.411803;1.857.901
0.344765;0.555455;0.459687
-0.124498;0.459687;1.312.023
-0.354342;0.335188;3.256.114
-0.191536;0.229843;5.861.006
0.670376;-0.172383;12.172.121
0.823605;-0.287304;15.102.624
0.593762;-0.440533;17.477.673
-0.028730;-0.555455;19.278.112
0.019154;-0.555455;18.598.158
0.335188;-0.488417;16.970.102
0.612916;-0.383072;14.537.593
0.497994;-0.038307;8.485.051
0.124498;0.086191;5.612.009
-0.095768;0.277727;3.208.230
0.067038;0.440533;1.053.449
0.296881;0.402226;1.446.098
0.421380;0.373495;2.853.889
0.316035;0.220267;5.027.823
0.067038;-0.067038;10.716.447
0.124498;-0.248997;13.599.066
0.277727;-0.411803;16.031.574
0.536301;-0.488417;18.540.697
0.459687;-0.478840;18.358.738
0.402226;-0.497994;17.180.792
0.316035;-0.248997;12.679.692
0.277727;-0.153229;9.816.227
0.248997;0.028730;7.029.376
0.181959;0.220267;4.625.597
0.124498;0.411803;1.857.901
0.191536;0.430956;1.905.785
0.210690;0.392649;2.786.851
0.134075;0.162806;6.847.417
0.095768;0.038307;9.509.769
0.143652;-0.105345;12.210.428
0.306458;-0.239420;14.604.630
0.584185;-0.421380;17.554.287
0.526724;-0.459687;17.774.553
0.354342;-0.430956;17.085.024
0.143652;-0.306458;13.397.953
0.258574;-0.153229;10.888.829
0.402226;-0.019154;8.312.668
0.344765;0.239420;4.070.143
0.076614;0.306458;2.930.503
-0.114922;0.344765;2.576.161
-0.162806;0.306458;3.064.578
0.316035;0.191536;6.320.693
0.526724;0.047884;8.599.973
0.373495;-0.172383;13.378.799
0.153229;-0.296881;15.227.123
0.095768;-0.402226;16.481.684
0.248997;-0.411803;16.950.949
0.679953;-0.373495;15.495.274
0.660800;-0.325611;13.790.602
0.421380;-0.229843;11.645.397
0.057461;-0.105345;9.318.233
-0.047884;0.134075;5.257.667
0.172383;0.239420;4.003.105
0.373495;0.306458;3.447.650
0.287304;0.296881;4.558.560
0.076614;0.220267;6.110.003
-0.067038;0.076614;8.044.518
0.028730;0.038307;10.228.029
0.555455;-0.153229;14.106.636
0.670376;-0.220267;15.409.082
0.316035;-0.335188;15.954.960
0.134075;-0.296881;15.169.662
0.076614;-0.287304;13.790.602
0.229843;-0.181959;12.018.892
0.450110;0.000000;8.025.364
0.363919;0.105345;6.311.116
0.162806;0.172383;5.056.554
0.000000;0.229843;4.395.754
0.076614;0.239420;5.018.247
0.258574;0.191536;6.244.078
0.392649;0.134075;7.872.135
0.363919;-0.076614;11.549.629
0.287304;-0.143652;13.187.263
0.239420;-0.191536;14.422.671
0.316035;-0.287304;15.207.970
0.383072;-0.287304;14.671.668
0.392649;-0.258574;13.541.605
0.354342;-0.210690;12.066.776
0.162806;-0.057461;8.628.703
0.114922;0.019154;7.096.414
0.124498;0.076614;5.937.620
0.229843;0.220267;5.171.476
0.287304;0.201113;5.612.009
0.296881;0.172383;6.598.420
0.306458;0.134075;7.967.903
0.229843;-0.009577;11.109.096
0.258574;-0.076614;12.555.194
0.306458;-0.114922;13.656.527
0.440533;-0.191536;14.403.518
0.402226;-0.181959;14.030.022
0.296881;-0.181959;13.101.071
0.114922;-0.114922;10.429.143
0.153229;-0.019154;8.906.430
0.239420;0.019154;7.632.715
0.316035;0.105345;6.579.266
0.296881;0.181959;5.908.890
0.181959;0.162806;6.311.116
0.095768;0.124498;7.115.568
0.229843;0.028730;9.595.961
0.402226;0.009577;10.984.597
0.478840;-0.067038;12.200.851
